mean_r,mean_g,mean_b,std_r,std_g,std_b,lab_L,lab_a,lab_b,sharpness,entropy,edge_density
128.537109375,113.1875,84.357421875,34.2477558264,33.0766156068,31.752509491,48.1667032171,1.67431855256,18.1378269362,0.0210021082312,4.58719965158,0.55078125
142.020507812,122.13671875,118.752929688,67.4449759044,57.0329782219,56.1096729769,53.3780908475,7.57620753723,6.42415516064,0.0718941837549,5.05552444015,0.75390625
135.71484375,129.818359375,138.0625,68.6023039539,65.1008248589,67.2046635054,53.7410839646,4.14564297069,-3.52064335176,0.0268986858428,5.00954060189,0.568359375
75.4755859375,57.2119140625,42.3876953125,55.4199819916,43.3770601844,31.4968234534,24.8805013789,5.59257966738,11.5281869912,0.0123954936862,4.82091025065,0.3720703125
151.850585938,139.08984375,98.75,59.8726524498,55.9675873551,50.9421393593,57.3174241972,-1.40157630564,23.4274317195,0.0268368069082,4.95101641271,0.53125
104.997070312,98.5234375,91.7060546875,44.3369003608,42.1550272884,64.9306911317,41.8618089168,2.7387307243,5.15752484386,0.0248626619577,5.0401089026,0.724609375
176.654296875,164.155273438,158.974609375,37.0171732355,50.8487177921,60.6393132253,68.0050090517,4.42469868453,4.97641065285,0.0387198254466,4.9221896137,0.58203125
208.630859375,159.247070312,70.0859375,59.1613794069,63.3998540639,37.8416524695,68.0651952341,9.83334731319,51.8967423562,0.0213431399316,4.79089341352,0.4306640625
130.236328125,115.416015625,112.4296875,32.2313234528,35.7804827612,40.9289463571,49.5900879453,5.69138319491,4.03864203598,0.0449821203947,4.86280231663,0.7646484375
118.69921875,121.455078125,117.852539062,49.5957620041,40.4618591333,51.5469553595,50.3514372342,-1.45728154058,2.14880987611,0.0336506292224,5.04224044599,0.73828125
181.475585938,180.465820312,162.665039062,27.067107533,26.9956377355,30.0523649171,72.9958959712,-2.70320471814,9.27068489603,0.0210955906659,4.55301033552,0.369140625
91.306640625,127.455078125,81.275390625,25.2359125856,17.8383566059,11.7421990329,49.8823299103,-21.4675315721,21.475957119,0.00687513267621,3.95073290838,0.2041015625
77.74609375,81.193359375,62.39453125,18.3617082128,17.8352298738,13.2057267915,33.6078233914,-5.0274945857,10.5554112083,0.00900952704251,4.1153147811,0.265625
87.50390625,89.55078125,71.8515625,21.6039905253,20.9033153624,15.7721643865,37.2371187008,-4.09745770215,9.82402780594,0.00678023230284,4.20741996456,0.203125
150.607421875,139.291015625,133.091796875,16.8898714446,17.936772561,17.7141851233,58.7142733582,3.18332338232,4.84493151337,0.00722792791203,3.97122574667,0.25390625
103.1875,84.697265625,66.9833984375,48.6490942876,46.3367235101,43.1936129648,36.6445651824,4.93551191971,13.1756887168,0.119728654623,4.93807061689,0.7275390625
83.2890625,90.5009765625,58.318359375,49.6245320103,49.0670180944,49.2067963147,36.2510528229,-8.58877292035,17.4121121795,0.0450164601207,4.77294725321,0.54296875
99.8212890625,101.663085938,65.08203125,37.1185586781,36.6016185585,46.1243554047,41.6592175037,-6.68073354708,20.5166397919,0.0224862396717,4.84746055027,0.54296875
114.333007812,104.262695312,96.73828125,52.8156937305,45.6154563537,39.8017285686,44.1475143224,2.88147883615,5.49010546058,0.0519412793219,5.04538844468,0.7119140625
141.924804688,156.575195312,104.341796875,23.295218334,23.5587739503,53.0086627934,62.4770382082,-12.2249356924,25.0530206827,0.0129517102614,4.52321229088,0.4345703125
110.538085938,106.651367188,97.9140625,48.2075034949,52.6246338512,54.4808455939,44.4052936221,0.202303600585,5.73068362367,0.0285216253251,5.07073434978,0.5986328125
102.451171875,84.0185546875,69.53515625,55.7827604714,51.6110438863,44.4200116604,36.204133753,5.46944861496,11.1568488364,0.0297805033624,4.93834842745,0.5966796875
117.418945312,108.98828125,58.7255859375,51.2171128519,46.7346007744,51.2118559428,45.0698389155,-3.64373117902,28.4102690767,0.0338983684778,5.03555299863,0.7607421875
141.513671875,134.165039062,128.719726562,41.2600580611,39.6856681221,39.4602074277,56.0469888959,1.85246356031,3.96966943569,0.0717075541615,4.95801653658,0.8515625
148.833984375,112.443359375,82.779296875,77.3733704477,69.2139650917,53.5077400313,49.1081224615,10.6284156952,21.7173970966,0.0577929988503,5.31352119936,0.7373046875
75.802734375,69.86328125,69.8486328125,50.0995898064,50.4211061819,49.792886843,29.4304251219,2.5221583243,1.01730146939,0.0167852975428,4.97755393078,0.5458984375
122.79296875,137.575195312,106.109375,58.1470565458,59.0110242776,56.078486346,54.6071454964,-11.0676644784,15.0962999014,0.0470126233995,5.14757506524,0.7255859375
159.096679688,131.31640625,115.397460938,39.2875197451,45.941320891,47.0452661154,56.6878965544,8.7723733673,13.1347797624,0.0357661321759,4.98044089951,0.748046875
168.786132812,156.899414062,138.348632812,56.9936448202,46.4921935615,40.628539967,64.8359911663,1.89519943939,11.2349133354,0.0402102284133,4.94299540955,0.646484375
150.294921875,129.93359375,112.498046875,53.8125992086,59.7885391888,64.9726504668,55.0170404638,5.62197577784,12.8969512367,0.0209989100695,4.97777049645,0.5966796875
112.111328125,105.764648438,89.365234375,53.9821233122,46.227298908,46.4713180438,44.9615818781,1.86113929259,11.2694038425,0.0471463277936,4.95871005212,0.625
174.633789062,174.604492188,172.857421875,38.2770236302,43.3997004973,52.0573900515,71.0490952641,0.638162072548,1.3580803504,0.0184074956924,3.76197073562,0.3076171875
112.22265625,118.75,109.930664062,39.0003159339,34.433614799,38.9534988844,48.8839331818,-4.06637971655,4.22398592491,0.0458084903657,4.74466141145,0.5341796875
130.091796875,122.072265625,105.99609375,66.3651812056,59.6440012663,50.6586499313,50.5041360404,0.270067241024,9.65498219552,0.0327463410795,4.90426442998,0.4912109375
106.885742188,109.80078125,73.0390625,51.1968057765,49.6576301666,58.5232028429,44.582159577,-7.2571408963,20.3149984391,0.0428024604917,5.033065028,0.6953125
166.0625,179.918945312,178.34765625,49.2545207316,58.9980325452,66.5941696548,71.4412911016,-4.62387496938,-0.49914782964,0.0366704538465,4.1383315849,0.4033203125
86.013671875,95.18359375,109.056640625,57.4645084809,67.454654071,89.6812210065,38.8733087545,1.95676700686,-7.1658594516,0.0417878590524,5.01382796807,0.46484375
129.115234375,118.278320312,106.556640625,45.3751549836,41.6544762224,39.4335466873,49.9393542667,2.15779197743,8.03158719051,0.0153425540775,4.88920646249,0.48828125
159.5625,141.556640625,131.49609375,68.595565181,73.8031106092,82.55364014,58.9183788159,5.79869032275,8.63351680984,0.0117017012089,5.19930540715,0.5380859375
94.802734375,90.5087890625,83.3837890625,58.7679174169,54.1098593223,54.7904581795,37.4847431943,0.187292239645,4.75819868156,0.0218510255218,5.08508261253,0.611328125
100.034179688,85.1328125,72.55078125,60.8301281916,49.4886936415,48.509315304,36.8713271513,4.69772587926,9.66146453172,0.0847083181143,4.97447804656,0.87890625
163.584960938,141.052734375,116.6953125,63.4666082264,55.733138849,56.1421617127,59.563318164,5.51124817518,16.2285863335,0.0310972873122,5.05075727166,0.580078125
120.877929688,109.034179688,105.604492188,42.0861020012,43.3480171353,45.1831647658,46.4632663443,4.39556437473,3.78865232937,0.0177430361509,4.99412306627,0.51171875
73.1240234375,80.4951171875,79.9794921875,36.13277448,50.0055267999,63.0230191804,33.1731234798,-0.738159364338,0.502837663293,0.00510652502999,4.9811559927,0.3818359375
135.71484375,95.9970703125,63.6689453125,30.4255420295,33.19042759,33.5543049303,43.9528344459,12.6090710712,24.9431522959,0.026785582304,4.61960199444,0.638671875
119.866210938,102.7734375,95.5458984375,47.9289500086,43.0826948009,40.8176662452,44.3167638488,5.62525073698,6.58171367549,0.0164649188519,4.90902014417,0.57421875
105.188476562,105.188476562,105.188476562,71.1742650122,71.1742650122,71.1742650122,42.9325378894,0.00382779413486,0.00175101292903,0.0257416032255,5.12972379976,0.6328125
106.403320312,106.119140625,94.04296875,64.4450803973,62.0643210398,58.5482415721,43.3635092908,-2.02527645148,6.72640618034,0.0547550320625,5.2097902796,0.7197265625
161.719726562,125.623046875,105.928710938,52.9873083411,50.4194176084,47.1874771927,54.9601925124,11.4227780792,16.2520922393,0.0144960116595,5.13575535207,0.6669921875
134.77734375,124.681640625,94.626953125,78.7149428067,76.8366279668,67.2316678668,50.8367074698,-0.649129618662,17.3941103301,0.0562151037157,5.36159010128,0.7880859375
87.1572265625,73.7939453125,61.1689453125,46.2021679023,39.7175762324,34.2341399818,31.8774437478,3.57511425172,9.38842402859,0.0426068603992,4.84991279667,0.7646484375
130.393554688,127.954101562,90.6396484375,47.3913271406,46.0647773646,39.8549865317,52.6204648407,-4.69474966585,20.7250668843,0.0459034852684,5.00927637314,0.732421875
124.538085938,128.084960938,103.46484375,39.670721289,39.9867117625,42.709190298,52.5846826274,-5.45481930169,13.3115893737,0.00921512022614,4.62471069482,0.400390625
153.46875,145.975585938,109.376953125,54.1311431993,52.3005548419,55.2296386415,59.7008130891,-3.02339017417,20.6508647978,0.0331222042441,5.14995562571,0.7490234375
234.482421875,228.95703125,226.7578125,44.5245464647,56.5370981408,61.4673434757,90.8801024295,2.04473816665,2.17195216398,0.0262568797916,2.5183274061,0.240234375
181.590820312,174.444335938,173.541992188,31.5027211391,38.078670969,47.3308273859,71.5501265232,2.67336114677,1.72066848436,0.0123363398015,3.87868671737,0.2978515625
90.0146484375,75.228515625,64.1533203125,68.0805243314,68.1470042398,61.6326292241,31.6071257809,4.61728610295,8.36437761434,0.0501212589443,4.92306620248,0.662109375
117.025390625,118.962890625,103.229492188,30.310685188,32.2062231625,28.4812004425,49.167140323,-3.52383570472,8.36652259682,0.0260897725821,4.64024554999,0.5078125
106.110351562,109.751953125,82.181640625,22.9326146508,24.0815467656,19.6318711808,45.2395634993,-6.2221860305,14.9550609257,0.021218335256,4.28758931605,0.470703125
128.668945312,104.521484375,77.6923828125,49.8189571221,46.9941145682,47.4123173089,45.2108570817,5.92124338043,18.7244411737,0.0275555085391,5.02637635602,0.701171875
123.8984375,123.064453125,97.712890625,34.4581868093,33.0990131865,25.6906094119,50.8833375803,-3.80898626603,14.0273396407,0.00880408007652,4.63154701514,0.375
128.844726562,89.982421875,67.3681640625,64.2088443662,51.7830103389,42.1893541508,40.8821772108,13.3820092804,18.128359236,0.0143852178007,4.9801038956,0.5478515625
119.448242188,124.522460938,76.7158203125,48.9561871333,39.0342583333,33.9200332542,50.4611828383,-9.79583027724,25.430463458,0.0519202873111,4.92546995616,0.794921875
201.735351562,203.19140625,208.321289062,67.0534802901,65.4157563294,58.8475527839,80.994721258,0.585289720028,-2.99005407808,0.0279710181057,3.52117243007,0.40625
94.859375,80.828125,69.7939453125,74.7093048061,68.2091492185,64.4292059592,33.7882465025,3.88312714179,8.13851282746,0.0173952877522,4.90766653895,0.6123046875
89.408203125,120.0,84.5634765625,26.5480359718,38.5678683459,25.1100677414,46.915465237,-18.0121292162,15.7607764015,0.0207736156881,4.67320914594,0.68359375
96.134765625,103.19140625,89.05078125,43.8060734671,46.2883549194,39.8468180115,41.9911776871,-5.22439083237,6.83489594988,0.0302641354501,4.97798001126,0.7470703125
94.4912109375,95.2021484375,31.18359375,50.3775387164,54.2227678201,21.3573914216,38.3225734666,-8.66540368924,32.8899766726,0.0434073209763,4.83532865096,0.70703125
100.859375,129.462890625,105.565429688,59.4538271969,37.5490121094,29.9864815931,51.6237451101,-11.9449056256,9.82596226078,0.0546414852142,4.81488075919,0.6611328125
149.432617188,148.723632812,111.787109375,60.6651876351,61.9631221291,54.5669348663,59.854527884,-5.63533157704,19.5592330817,0.0318050906062,5.17456129108,0.5888671875
112.630859375,110.11328125,93.8876953125,61.7038863814,64.513994813,53.0250906573,45.0844423023,-1.63315189023,9.24016282898,0.0516950599849,5.10784781327,0.7568359375
107.18359375,114.426757812,130.337890625,62.0715744591,55.2580815183,57.4481176415,47.5762742684,2.37532367699,-9.2344535978,0.0554647743702,5.15241481483,0.65625
109.936523438,85.7216796875,47.470703125,48.22508742,42.3243345561,34.2305647568,37.4666025612,5.18083844727,25.2048644184,0.041941896081,4.93291574422,0.7509765625
78.8642578125,72.607421875,68.337890625,39.0828213621,41.1455849839,37.9135927792,30.6772520932,1.99236230278,3.42297114009,0.0363392159343,4.93581497446,0.7177734375
155.817382812,132.022460938,116.380859375,39.278314461,36.0206983059,33.3374300601,56.631998487,6.6932624189,11.8464152886,0.0604556500912,4.85583191561,0.80859375
136.174804688,143.202148438,138.713867188,58.8675329491,56.237161341,60.5150836947,58.4055655598,-1.74811739681,2.13735637346,0.0719891637564,5.16122830431,0.7412109375
160.8828125,142.7421875,136.219726562,53.5354177586,53.5836263899,55.0985229208,60.2280874724,6.0366704634,6.42863869496,0.0528742782772,5.19009571464,0.7978515625
94.7314453125,100.90234375,63.52734375,54.4802425076,56.1779767581,32.8624505868,40.2961705317,-8.43146406446,19.3354056967,0.0174628905952,4.95389484875,0.61328125
193.95703125,172.78125,136.815429688,39.9505322704,39.2697875082,39.8223854021,71.382236544,2.41608828792,21.45685225,0.024240039289,4.81413847227,0.65234375
142.452148438,112.442382812,79.298828125,34.8809310491,33.9463702811,25.5811850757,49.2572310719,7.45665959015,22.781895822,0.017460366711,4.7034535789,0.646484375
88.7587890625,78.310546875,70.62109375,50.8702337765,50.0436454634,50.2235528231,33.2945557555,3.09313038707,6.47658891065,0.044625505805,4.85052393109,0.611328125
100.735351562,107.043945312,111.3515625,44.4951638905,54.9123682425,60.7388544102,44.1742512487,-0.493467958947,-2.89185516792,0.00510750571266,4.63609946404,0.380859375
104.306640625,115.887695312,63.5234375,41.0763831511,34.2332030687,30.4519575119,46.4830000009,-13.205137878,27.4206546373,0.0362450070679,4.83830470402,0.7041015625
142.813476562,125.094726562,112.94140625,36.271402276,30.3389673677,32.2227732147,53.5136576075,4.86136898578,9.31606895294,0.0248046647757,4.74915891367,0.63671875
125.8984375,122.060546875,94.283203125,44.4233169778,41.1908696233,39.9403347866,50.4993812058,-2.74633455272,15.4310165332,0.0499466359615,4.73104886256,0.6103515625
118.8359375,125.188476562,112.7578125,34.5273956771,38.2939471803,36.298081495,51.3267163006,-4.38882599001,5.97721109193,0.0397340543568,4.83842947529,0.759765625
116.546875,106.194335938,78.8056640625,33.1594124022,29.5160894807,29.8224290192,45.0595316771,-0.200669907169,17.087247469,0.0503875538707,4.60731935337,0.6142578125
116.514648438,100.016601562,85.173828125,44.5808800221,42.257727633,35.4219137157,43.168543049,4.22714773354,11.0521604161,0.0278416313231,4.86318250204,0.736328125
106.176757812,103.59765625,97.763671875,43.9129666441,43.8842831434,55.1583375012,43.4864564295,1.21664411583,3.87008487761,0.0260866358876,5.01596783759,0.662109375
119.529296875,118.234375,113.727539062,86.3521876594,86.3467513842,88.8002882581,47.5933289107,-0.191993617288,2.69634492728,0.0429383218288,5.11050929764,0.6845703125
186.545898438,156.111328125,113.926757812,15.8783781708,15.2446618665,17.4192755021,66.132673726,5.43305833598,26.3243469414,0.0101798884571,3.63867657643,0.2158203125
140.26171875,117.90234375,110.25,43.8564314716,35.8481257461,42.5658726637,51.2678110264,8.0539860465,7.76758369477,0.0341937541962,4.77088654669,0.6767578125
123.901367188,144.893554688,87.142578125,39.7413148689,51.0240005324,49.5967841659,56.9848700154,-16.5147487518,28.0070978653,0.02147064358,5.01160746955,0.6162109375
154.252929688,148.401367188,134.622070312,34.9692595362,35.9934352479,37.9601808902,61.2899462118,-0.174566550876,8.14188306679,0.0482420548797,4.8269221881,0.654296875
159.883789062,176.75,134.600585938,39.4133638863,34.9883630208,32.3287501397,69.7467391608,-13.1181433592,19.6535826313,0.020219873637,4.65588141325,0.5380859375
154.26953125,173.846679688,152.158203125,44.0250240605,55.4147970769,83.9566036706,68.6170612432,-9.31729480807,9.5422892623,0.0478545501828,4.9655876731,0.55078125
129.333007812,131.896484375,128.251953125,44.1095431977,46.2147355777,55.8389407213,54.2546084939,-1.34103547631,2.02397393779,0.0365152880549,4.76084840085,0.625
182.739257812,182.208984375,172.686523438,55.6307000401,55.8635097014,60.2648157842,73.2901178204,-1.54743250168,5.10503383767,0.0511037781835,4.92014296822,0.7021484375
161.5078125,157.015625,160.677734375,80.1847228761,82.1506794303,82.1577991268,63.4483859391,2.52891236088,-1.279664241,0.123777493834,5.08386265994,0.5673828125
96.732421875,102.770507812,102.840820312,59.3315193063,49.7528566758,69.1436532085,43.6278031316,5.68733189282,-0.73949140984,0.0666801184416,4.99374334013,0.734375
157.333007812,118.048828125,88.5458984375,40.6554146284,41.9946234304,46.7928847712,52.6918721964,12.3700820927,22.5515044844,0.0347790084779,4.89404921246,0.6064453125
114.194335938,106.810546875,99.390625,79.8938646978,77.4935937756,74.1962383623,44.0960857188,1.50019878015,4.94503377733,0.0326891317964,4.8277731941,0.69921875
124.889648438,107.087890625,70.55859375,32.4282039045,33.9499299556,29.6752027882,45.8038525231,1.92469845785,22.9689445206,0.0356952026486,4.71949160034,0.796875
136.500976562,123.673828125,116.060546875,88.0624778157,91.9298149543,92.2008372031,50.5844158365,4.2737923096,6.40869697212,0.0578780472279,4.71154287713,0.5263671875
78.3466796875,51.025390625,28.2265625,54.6836420846,41.8655229463,29.7040321978,23.5365090387,9.14565679771,17.5038368182,0.0390773415565,4.59140476487,0.5341796875
124.391601562,90.1591796875,84.7607421875,79.1210255702,72.8860750436,69.5207813877,40.7517524814,14.1168635483,8.89907796109,0.0502413585782,5.25746821067,0.7333984375
131.611328125,135.754882812,125.64453125,29.2741504966,37.4765743966,41.6842508265,55.8005968818,-2.90428290959,5.21665049881,0.01008273568,4.79372965486,0.509765625
151.344726562,147.311523438,150.774414062,85.6140692813,86.0459294597,86.1115900847,59.6474002148,2.1975358622,-1.24567237601,0.0444017648697,4.48183065094,0.53515625
111.538085938,141.068359375,85.658203125,28.0744426607,34.762155232,24.6456205521,55.0268507661,-20.2323346591,25.8341190358,0.00950699485838,4.47828033793,0.2939453125
158.305664062,138.985351562,115.946289062,46.8758263172,45.2505695349,46.2684723024,58.5110020481,3.87731007188,15.1408728229,0.112550809979,5.06653408623,0.83203125
150.26953125,143.629882812,119.154296875,50.8836909938,46.134216618,41.4728782456,59.0672146935,-1.67109104666,13.8512118167,0.0386963449419,5.03036132787,0.640625
137.083984375,71.6953125,71.974609375,69.377299915,45.3192121914,38.9286373823,39.5031721557,25.0258715813,14.6216455802,0.0241564475,4.99536610137,0.4833984375
97.826171875,73.7724609375,64.455078125,32.6701534188,29.2845346243,27.5623216688,33.2590073342,8.85322950901,9.52751543509,0.0148541387171,4.65774291831,0.4248046875
116.380859375,122.999023438,100.475585938,39.7445390417,46.2257854583,61.2930284898,50.1276550715,-5.55335409531,11.9653629056,0.0115180574358,4.57855079589,0.4306640625
118.337890625,109.51171875,102.76171875,56.9143158226,58.1196894363,57.0208454497,45.7356077399,2.41129339536,5.12123562232,0.0208143405616,5.19489724472,0.375
230.711914062,220.915039062,219.83984375,34.4501169981,48.0797637273,48.6207796045,88.5597033785,3.50517762102,1.9739721251,0.013086036779,3.83894041923,0.4091796875
82.08203125,100.77734375,80.7451171875,49.8184507637,35.2053578461,28.6537873053,40.4735777794,-10.6965232802,9.23536297089,0.0299551524222,4.81146946154,0.5791015625
99.11328125,124.05078125,81.755859375,31.6177866554,30.9908529753,31.3879605459,48.9637127461,-16.9658257031,20.173962973,0.0367060080171,4.46012001265,0.310546875
97.482421875,84.958984375,62.3212890625,52.4439775833,53.9338994068,47.2842891445,35.8364472724,2.03066178877,14.5491584187,0.0243840403855,4.90803298176,0.5859375
117.079101562,103.932617188,65.5849609375,46.24878158,32.1366459707,25.4519808367,44.1881457938,-0.402565232231,23.5461248521,0.0242654364556,4.71419202522,0.4765625
116.337890625,106.715820312,88.3076171875,67.3874574656,64.9545537017,55.9041110248,44.2139080512,1.16059849406,11.2140005057,0.0484163425863,5.24120235649,0.7783203125
217.53515625,201.426757812,138.516601562,37.3946532564,45.1141619044,73.7686927964,80.983872177,-2.0591868135,32.9045771297,0.0210227146745,4.66621628414,0.5576171875
174.610351562,165.807617188,156.38671875,37.2280179775,47.835789881,52.8283709453,68.1611840066,2.03058070927,6.34184980815,0.0141112720594,5.03279637876,0.51171875
99.529296875,115.678710938,61.552734375,57.131590849,46.6429809486,43.5673996566,45.7880242663,-15.1649100052,27.7086892046,0.0373729914427,5.05816378763,0.69921875
120.456054688,107.145507812,95.853515625,54.0842082722,62.4536650069,67.0534274745,45.4478703133,4.22614047353,9.16223226359,0.0240734945983,4.67712433767,0.46875
151.158203125,170.637695312,128.278320312,56.4910838088,32.8397592866,27.5812308575,67.4514113999,-13.7006239646,19.8322020102,0.0137597238645,4.6934116051,0.4697265625
105.692382812,99.8486328125,61.3203125,65.7859195239,57.4894312475,38.2869885686,40.6970123028,-3.87928105907,21.7059373837,0.0172807406634,4.91207112533,0.5341796875
165.748046875,160.2265625,107.62890625,46.6020909295,44.9063852371,34.084926453,65.2287347393,-5.66299462111,28.5267912302,0.0553935468197,4.78909584549,0.638671875
182.904296875,171.904296875,170.450195312,28.1047604448,30.5760230354,32.4457398609,71.007805849,3.77685929473,2.24070898438,0.00812288187444,4.63036927232,0.4365234375
103.8515625,98.9541015625,92.1044921875,72.3183300204,69.9945229636,68.1198092872,40.6302378152,0.699116848277,4.52376301133,0.0207125581801,5.14716197076,0.509765625
115.161132812,106.939453125,53.4501953125,26.8134544754,23.5551680837,24.1184710231,44.7140531103,-4.43378299451,30.6463522365,0.0163562856615,4.43517051435,0.4482421875
185.666015625,164.326171875,129.08984375,65.1232738596,66.5231328611,80.9331667178,67.7480938679,4.07273659807,20.9873625581,0.0435203611851,4.92704689726,0.685546875
99.203125,97.4248046875,87.2548828125,34.1776115441,33.4499131451,35.2037661613,40.7390879482,-1.30769681446,6.19392729688,0.00561687536538,4.6021575127,0.296875
138.396484375,131.59375,120.28125,63.8547777687,63.7083580295,64.8867778928,54.1186499175,0.670200460488,7.15055731434,0.0366300009191,5.1936680885,0.6533203125
155.522460938,133.354492188,116.383789062,48.969392978,58.9424235693,67.4532402485,56.7674032176,6.66612786435,13.1654333995,0.0218371059746,4.91678807408,0.4033203125
145.436523438,125.139648438,110.290039062,39.5079337615,42.1634541458,50.2238821506,53.796156376,6.65216627298,11.3392085275,0.061891131103,4.87490848095,0.724609375
137.323242188,108.37890625,90.818359375,43.5967181655,45.9462468753,48.2138608875,47.734377497,9.18727970913,14.7146277071,0.0218924693763,4.97859841646,0.560546875
132.696289062,108.829101562,65.8349609375,20.8639226292,19.9897213034,17.8453947468,47.2228978144,3.6809191554,27.3101221259,0.0120371468365,4.05359807321,0.3310546875
45.9208984375,45.0888671875,45.8095703125,39.9602658213,39.3924181847,39.085866339,18.1882171801,0.539404360631,-0.27630025069,0.0160199925303,4.64205413391,0.462890625
106.504882812,140.262695312,85.716796875,35.1014430513,28.0945379297,19.8352558369,54.5458218495,-21.7250223037,25.2940164897,0.0252924952656,4.42036563645,0.4501953125
88.96484375,88.7265625,76.4423828125,44.8241435185,36.1104998675,41.3804117565,36.9321801916,-2.55516543594,7.50573320243,0.0363305322826,4.87024735454,0.677734375
114.655273438,97.9609375,91.8505859375,47.2250813873,44.4647687683,43.0902275986,42.3135635755,5.72092110781,5.96175900915,0.0432467907667,4.91830324538,0.7119140625
118.856445312,98.748046875,65.421875,50.5961520571,52.3619930531,43.5825786537,42.3348075531,3.69270821827,21.9110412009,0.0567648038268,5.10781400193,0.751953125
132.78125,153.329101562,163.357421875,55.2121529732,68.9556731257,81.9299623702,61.2200377178,-3.33458349742,-6.5707840988,0.0221673324704,5.11343003311,0.544921875
108.118164062,118.099609375,102.059570312,53.8358934176,50.9285252815,56.2487965688,47.6960526307,-6.96242265867,7.81983235719,0.0433168932796,5.18992655483,0.7607421875
152.798828125,96.0732421875,74.509765625,29.4490184238,24.5655911469,26.1664575054,46.404265012,20.8097306232,22.0321336442,0.0124648557976,4.56176199047,0.5390625
127.3671875,121.659179688,114.607421875,49.5294650457,46.4339043623,42.5704400587,50.7178953955,1.03439821172,4.49634389424,0.0142679000273,4.78885106542,0.458984375
77.1591796875,101.03125,49.1845703125,39.1090853928,42.9909488112,32.23709947,39.1719787979,-18.4629816498,25.9671594417,0.0270792413503,4.89227881073,0.701171875
116.310546875,115.016601562,105.579101562,32.7589629627,34.4470369872,34.3330083403,47.9583088822,-1.09492984921,5.51275815453,0.0216437336057,4.79118243609,0.751953125
147.985351562,131.741210938,109.75,30.7602685515,51.3592435245,66.2120321628,55.7545821346,4.32709861071,15.2883501076,0.0131603274494,4.45534215029,0.4091796875
142.28515625,139.493164062,129.954101562,33.2356456089,36.4748408601,41.0001529481,57.7067261044,-0.568780358632,5.63624510913,0.0274139493704,4.87481638763,0.7470703125
126.51953125,128.645507812,125.209960938,48.4460840113,50.9762536565,47.5628681244,52.8147861968,-1.33096821442,1.50090649629,0.0196175388992,5.13809677898,0.69140625
106.235351562,102.958007812,82.36328125,37.6058438604,33.276029437,34.0149160091,43.046369181,-2.38680504784,12.2947054757,0.034455768764,4.80995709199,0.7451171875
115.26953125,112.446289062,78.4130859375,57.7796326282,41.0317979531,42.6892645207,46.4475081768,-4.91963436535,19.6553505115,0.0143666844815,4.95480498165,0.6123046875
142.946289062,143.747070312,135.408203125,65.7786003467,66.3533354711,69.6066190609,58.3217862444,-1.62231599705,4.40163250238,0.0306070446968,5.13602052036,0.75
123.153320312,112.877929688,105.69921875,34.3506579823,31.6735937991,27.6087933119,48.0055861376,2.83940638812,5.32414074594,0.0297472290695,4.70545840449,0.6572265625
109.309570312,106.720703125,103.381835938,44.7383764824,48.5173748788,51.0339549014,44.5672660591,0.611368243167,2.49789960437,0.0236169286072,4.89086436141,0.5849609375
138.50390625,120.506835938,96.8330078125,38.9058105444,36.4258926644,31.881991334,51.2437688047,3.20543751885,15.464103487,0.0371500849724,4.66466120305,0.619140625
135.345703125,132.950195312,131.352539062,45.5657751426,47.1751480104,53.8226410795,55.1276194326,1.01705449657,1.49482207049,0.0368507876992,4.85569252243,0.5244140625
129.858398438,117.200195312,94.998046875,33.7780333195,35.2471735342,30.6707565718,49.6118680087,1.3995782987,13.9813439432,0.0278463233262,4.68774976919,0.6318359375
173.5234375,178.985351562,166.252929688,38.730885375,39.4093448957,43.0509950525,71.8516628329,-4.24876764262,5.98773188798,0.0320638120174,4.7240961844,0.3955078125
115.098632812,110.295898438,82.7548828125,32.2742919366,38.0090365331,26.7741106949,46.1477684116,-2.34737048781,15.9286374536,0.0275049190968,4.62790244496,0.595703125
98.4931640625,92.47265625,82.6982421875,39.4121842299,36.2944398179,30.5256001175,39.0978028975,0.636827484122,6.31074514111,0.0117627149448,4.60243455571,0.47265625
86.9453125,95.4697265625,73.720703125,31.9680158991,35.3462927567,28.7689156709,38.7917861704,-7.38668785077,11.2153671157,0.0333636142313,4.68024435074,0.666015625
168.586914062,169.508789062,168.79296875,61.7654670078,60.6048607085,58.3293460173,68.5979030322,-0.367729068075,0.14039995121,0.024721538648,4.79910201835,0.65234375
144.032226562,140.963867188,137.362304688,34.7364229396,38.0570047229,42.3693832118,58.3607455569,0.603507817419,2.53110429989,0.0136143378913,4.28999569742,0.294921875
131.966796875,124.946289062,88.498046875,69.4733457705,69.9827688467,62.2551610255,50.8949695218,-2.47319823072,19.9812816061,0.047563187778,5.34376188128,0.8154296875
132.647460938,113.826171875,92.7568359375,25.9979666685,24.7739203101,20.2367446042,48.9822903224,4.01675235399,14.3617845273,0.0117987254634,4.30181864851,0.3857421875
142.251953125,133.890625,103.198242188,32.1576165297,32.0660595916,32.4770465344,55.649677635,-1.84503992505,17.7770277851,0.0151273896918,4.60623883903,0.58203125
138.959960938,126.216796875,130.81640625,59.9228129685,52.0336229854,55.2119803821,53.377274779,5.55537567319,-0.61726825574,0.0142866345122,5.08570667167,0.5361328125
