mean_r,mean_g,mean_b,std_r,std_g,std_b,lab_L,lab_a,lab_b,lch_L,lch_C,lch_h,michelson,rms_contrast,local_contrast,sharpness,entropy,edge_sobel,edge_canny,n_components,comp_area_mean,comp_ecc_mean,hog_norm,palette_0_rgb,palette_1_rgb,palette_2_rgb,palette_0_prop,palette_1_prop,palette_2_prop,warm_prop,cold_prop,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,huebin_0,huebin_1,huebin_2,huebin_3,huebin_4,huebin_5,huebin_6,huebin_7,hog_c0,hog_c1,hog_c2,hog_c3,hog_c4,hog_c5,hog_c6,hog_c7,hog_c8,hog_c9,hog_c10,hog_c11,hog_c12,hog_c13,hog_c14,hog_c15
99.6298828125,109.07421875,81.49609375,30.2646969331,24.204620059,24.6748382161,44.5868169615,-8.53673743853,14.4528395774,44.5868169615,19.6139738406,119.392283889,0.711943626404,0.092941865325,0.0626116767526,0.0105100292712,4.48730614701,0.4345703125,0.2041015625,3,148.333333333,0.57167081947,3.0,"[92, 114, 80]","[144, 128, 110]","[66, 68, 49]",0.583984375,0.2314453125,0.1845703125,0.2998046875,0.154296875,0.048828125,0.11328125,0.064453125,0.115234375,0.203125,0.134765625,0.07421875,0.0830078125,0.0517578125,0.111328125,0.2373046875,0.1416015625,0.544921875,0.0419921875,0.0029296875,0.005859375,0.00390625,0.021484375,0.17311514914,0.0402463525534,0.0470460243523,0.11370036751,0.212738335133,0.0276165772229,0.00947070680559,0.0357853025198,0.00467173662037,0.245984509587,0.079530313611,0.245984509587,0.245984509587,0.175576597452,0.245984509587,0.155716687441
128.66796875,118.004882812,74.2822265625,43.3610062686,55.335702898,33.8536521254,49.1335849248,-1.77858041444,25.373014708,49.1335849248,29.3842800931,85.7183067356,0.89084225893,0.197277933359,0.122705712914,0.0260466132313,5.0098211792,0.650390625,0.2314453125,8,83.25,0.160344638201,3.00000023842,"[131, 115, 75]","[174, 182, 110]","[79, 56, 37]",0.3447265625,0.328125,0.3271484375,0.625,0.0,0.0458984375,0.0654296875,0.1044921875,0.1484375,0.2353515625,0.1376953125,0.0576171875,0.0634765625,0.0478515625,0.09375,0.39453125,0.5595703125,0.013671875,0.0,0.0,0.0,0.0,0.0322265625,0.250182121992,0.228133678436,0.120867304504,0.065391510725,0.306790560484,0.151897415519,0.12774336338,0.240893274546,0.141974702477,0.219745442271,0.109056174755,0.0452773757279,0.101684324443,0.267139256001,0.205490738153,0.12899428606
133.315429688,105.703125,92.8603515625,55.5900093265,52.5602124019,62.3164572956,46.5295453579,9.96209754399,12.0804806242,46.5295453579,21.7154805406,91.5643438684,0.958582520485,0.205938130617,0.149451941252,0.0573721602559,5.22443702304,0.8291015625,0.3212890625,1,849.0,0.325378685092,3.00000023842,"[155, 114, 88]","[76, 55, 41]","[195, 180, 193]",0.3974609375,0.3876953125,0.21484375,0.79296875,0.02734375,0.0634765625,0.0966796875,0.072265625,0.146484375,0.1865234375,0.107421875,0.0517578125,0.0830078125,0.0625,0.1298828125,0.7216796875,0.09375,0.064453125,0.005859375,0.00390625,0.0869140625,0.0087890625,0.0146484375,0.265164852142,0.0152357630432,0.0269100610167,0.017904067412,0.265164852142,0.11023991555,0.0569002814591,0.0835791155696,0.265164852142,0.265164852142,0.0357061065733,0.0605691559613,0.189101368189,0.128871262074,0.220092579722,0.165345162153
89.314453125,110.198242188,88.62109375,37.2363222856,39.6020087681,34.8433293749,43.867199818,-12.1288240854,9.46095738142,43.867199818,16.0772112096,144.53604922,0.763034164906,0.150620386004,0.1281042099,0.0617034807801,4.82052697029,0.8037109375,0.3349609375,2,411.5,0.147832390064,3.0,"[60, 77, 61]","[103, 127, 102]","[158, 181, 151]",0.4853515625,0.388671875,0.1259765625,0.068359375,0.779296875,0.068359375,0.0908203125,0.0849609375,0.1240234375,0.15234375,0.123046875,0.0771484375,0.0732421875,0.0625,0.1435546875,0.021484375,0.0693359375,0.6103515625,0.2939453125,0.001953125,0.0,0.0009765625,0.001953125,0.186424121261,0.0583518408239,0.091792486608,0.262506037951,0.262506037951,0.102450206876,0.17133231461,0.021657506004,0.0861643403769,0.262506037951,0.23916476965,0.064771130681,0.0964848175645,0.0830563157797,0.0529036670923,0.262506037951
223.75390625,196.846679688,172.443359375,46.7296076887,49.0605187569,53.0376553553,80.6846118965,6.08963186357,16.0090800921,80.6846118965,17.3620605424,70.107354713,0.990470170975,0.19047640264,0.112387314439,0.0357749015093,4.68520367845,0.44921875,0.1533203125,9,51.1111111111,0.46359712065,2.99999976158,"[244, 219, 197]","[189, 153, 115]","[99, 71, 49]",0.7685546875,0.138671875,0.0927734375,0.9951171875,0.0009765625,0.0361328125,0.0712890625,0.0732421875,0.1796875,0.240234375,0.1611328125,0.0654296875,0.0517578125,0.0390625,0.08203125,0.9814453125,0.0068359375,0.0009765625,0.0,0.0009765625,0.0009765625,0.0029296875,0.005859375,0.224326789379,0.0338714681566,0.00870878249407,0.111210815609,0.221533596516,0.0628299713135,0.0512566715479,0.0988923981786,0.0500742122531,0.269610494375,0.123122371733,0.1078209728,0.269610494375,0.269610494375,0.269610494375,0.0200226269662
205.462890625,201.708007812,199.05078125,64.2129680323,70.3373684795,74.4246640865,80.5097102614,1.15138983918,2.14523193452,80.5097102614,3.27681920229,119.388483266,0.810078144073,0.271724581718,0.165477246046,0.0635144561529,3.93966523058,0.552734375,0.2197265625,2,283.0,0.361037359881,3.0,"[251, 251, 250]","[98, 82, 71]","[182, 181, 181]",0.6015625,0.2197265625,0.1787109375,0.71484375,0.2119140625,0.0185546875,0.0556640625,0.021484375,0.1015625,0.177734375,0.2197265625,0.0361328125,0.072265625,0.1806640625,0.1162109375,0.5546875,0.11328125,0.064453125,0.0048828125,0.123046875,0.0732421875,0.0498046875,0.0166015625,0.00586080737412,0.00030742000672,0.00598297873512,0.000965278653894,0.0593184493482,0.0023597299587,0.0,0.000992497894913,0.0,0.000673714326695,0.0,0.0,0.0,0.0833177566528,0.0,0.0
131.27734375,153.00390625,100.887695312,43.7034935225,50.1663831701,42.058809331,59.8357520267,-16.6691009789,24.7325522219,59.8357520267,30.2970914995,127.330689623,0.865537166595,0.18700234592,0.102333396673,0.0195489637554,4.90212064666,0.505859375,0.1669921875,5,103.6,0.471019670907,3.0,"[167, 193, 133]","[124, 147, 97]","[65, 77, 39]",0.4794921875,0.2861328125,0.234375,0.072265625,0.0322265625,0.041015625,0.064453125,0.0927734375,0.142578125,0.2578125,0.1611328125,0.080078125,0.048828125,0.037109375,0.07421875,0.0390625,0.58984375,0.3232421875,0.0078125,0.0107421875,0.0185546875,0.0087890625,0.001953125,0.0392140671611,0.0112957684323,0.0111514050514,0.0340901762247,0.293471455574,0.293471455574,0.15894831717,0.045265737921,0.0141425104812,0.211095809937,0.0952141582966,0.293471455574,0.172424226999,0.268654346466,0.206936761737,0.0149747589603
120.69140625,120.124023438,102.482421875,48.4102593197,48.9577230029,49.6439046524,49.4765749136,-2.60622445205,9.99206526878,49.4765749136,13.9699508415,117.319400212,0.85166233778,0.189326107502,0.137114539742,0.0558240152895,5.11503668353,0.8193359375,0.3232421875,1,839.0,0.259249464038,3.0,"[117, 118, 95]","[176, 176, 160]","[65, 62, 49]",0.3837890625,0.3173828125,0.298828125,0.505859375,0.1337890625,0.068359375,0.08984375,0.08984375,0.125,0.17578125,0.1220703125,0.0751953125,0.07421875,0.0595703125,0.1201171875,0.3076171875,0.470703125,0.0869140625,0.0302734375,0.0732421875,0.015625,0.005859375,0.009765625,0.0566008649766,0.094750970602,0.0835078209639,0.124277673662,0.104234799743,0.222227945924,0.0694527849555,0.0205580163747,0.154311478138,0.252258777618,0.0290347654372,0.0663932859898,0.116618670523,0.259327888489,0.259327888489,0.259327888489
140.884765625,128.103515625,108.21875,39.4235861245,33.4246328535,28.904999973,54.0413653808,1.75153539644,12.5714916872,54.0413653808,14.0552670179,85.6225192893,0.793608307838,0.130840986967,0.113081067801,0.0548251979053,4.7865338619,0.8203125,0.3955078125,1,840.0,0.154470869245,3.0,"[137, 129, 111]","[187, 165, 135]","[96, 85, 73]",0.453125,0.2841796875,0.2626953125,0.8505859375,0.009765625,0.0732421875,0.109375,0.08203125,0.1171875,0.134765625,0.138671875,0.0625,0.083984375,0.068359375,0.1298828125,0.60546875,0.3447265625,0.013671875,0.0029296875,0.005859375,0.0,0.0009765625,0.0263671875,0.233891606331,0.233891606331,0.135360181332,0.174151003361,0.233891606331,0.0491767041385,0.0915568247437,0.11477496475,0.168592333794,0.147078037262,0.144550949335,0.233891606331,0.11908326298,0.17341375351,0.196480244398,0.0666858106852
184.248046875,172.140625,164.9296875,63.6733070858,70.9574706883,76.7884353673,70.2979927198,3.5336525756,5.8140030696,70.2979927198,7.28321082022,62.0244261682,0.626700818539,0.273385316133,0.0686297640204,0.009317711927,4.06198127338,0.37890625,0.146484375,2,194.0,0.864167527421,3.0,"[248, 243, 241]","[107, 87, 72]","[157, 140, 133]",0.4609375,0.2998046875,0.2392578125,0.9248046875,0.0625,0.0234375,0.0595703125,0.0400390625,0.09375,0.154296875,0.203125,0.0439453125,0.0615234375,0.2646484375,0.0556640625,0.83984375,0.095703125,0.0126953125,0.01953125,0.03125,0.0,0.0,0.0009765625,0.114376671612,0.0333243124187,0.245578110218,0.129973232746,0.11973939091,0.0221594534814,0.0432174839079,0.122331738472,0.0837463289499,0.156408920884,0.00934884883463,0.269203364849,0.269203364849,0.247987180948,0.225257501006,0.156214103103
203.724609375,173.108398438,168.29296875,74.7402555564,77.0391981686,74.6078557396,72.2745009169,10.7432144435,7.07076565874,72.2745009169,13.7804505685,62.2437126948,1.0,0.297259032726,0.145072072744,0.0401963107288,4.71342414868,0.4970703125,0.1708984375,3,169.666666667,0.104573552964,2.99999976158,"[247, 222, 215]","[65, 32, 36]","[183, 133, 125]",0.662109375,0.189453125,0.1484375,0.962890625,0.015625,0.0224609375,0.0517578125,0.048828125,0.193359375,0.33203125,0.1748046875,0.0537109375,0.02734375,0.0390625,0.056640625,0.8466796875,0.00390625,0.001953125,0.00390625,0.00390625,0.0087890625,0.03515625,0.095703125,0.298352390528,0.0933272838593,0.0266534071416,0.20231321454,0.106356866658,0.00303888623603,0.0,0.00185755116399,0.146656036377,0.298352390528,0.298352390528,0.0612194761634,0.0571791268885,0.0,0.00456042401493,0.0363585501909
122.09375,133.77734375,135.537109375,60.3000715822,56.2273151686,52.4926575022,54.0629587765,-3.72426647637,-2.63495726262,54.0629587765,6.03340595746,199.45720659,0.876142680645,0.222636148334,0.111000850797,0.0223334692419,5.11273321373,0.599609375,0.23046875,1,614.0,0.596525386233,3.00000023842,"[114, 128, 127]","[191, 197, 195]","[46, 62, 71]",0.3779296875,0.3447265625,0.27734375,0.013671875,0.8759765625,0.0361328125,0.0927734375,0.0634765625,0.125,0.2587890625,0.1611328125,0.0673828125,0.06640625,0.04296875,0.0859375,0.0,0.0810546875,0.076171875,0.2607421875,0.5751953125,0.0068359375,0.0,0.0,0.265184640884,0.0905619263649,0.0679115504026,0.154086798429,0.116112761199,0.157655179501,0.0251732412726,0.073530100286,0.0808386728168,0.265184640884,0.0723273158073,0.0480130873621,0.0867341980338,0.0692483186722,0.265184640884,0.265184640884
122.706054688,113.205078125,93.857421875,59.5372825229,59.8353121792,60.3121695554,46.9915341437,0.693781546244,12.2485849589,46.9915341437,12.5835085658,92.7551652347,0.993072390556,0.233783811331,0.153182804585,0.0359050258994,5.17643581627,0.7490234375,0.2509765625,3,255.666666667,0.737949088787,3.00000023842,"[179, 172, 155]","[48, 40, 25]","[120, 103, 75]",0.4296875,0.3212890625,0.2490234375,0.9521484375,0.0078125,0.0458984375,0.0908203125,0.0625,0.150390625,0.244140625,0.140625,0.05859375,0.06640625,0.0400390625,0.1005859375,0.6220703125,0.3466796875,0.0068359375,0.0029296875,0.0009765625,0.00390625,0.0087890625,0.0078125,0.098291426897,0.00459469482303,0.00765516702086,0.291159808636,0.264786958694,0.262008994818,0.291159808636,0.0396012552083,0.0107756070793,0.248889878392,0.147495314479,0.291159808636,0.291159808636,0.184659332037,0.13552980125,0.169754073024
116.86328125,112.270507812,92.5263671875,60.2819292615,63.6422808474,69.0725903834,46.2264183389,-0.844780316328,11.8532883206,46.2264183389,16.8593913784,119.511233091,0.997493803501,0.245092839003,0.153375387192,0.044195920229,5.1960744597,0.7080078125,0.2890625,1,725.0,0.36997966758,3.0,"[153, 139, 100]","[56, 51, 37]","[187, 218, 241]",0.4404296875,0.42578125,0.1337890625,0.6845703125,0.1796875,0.052734375,0.1005859375,0.0673828125,0.1201171875,0.1962890625,0.1533203125,0.0625,0.072265625,0.0595703125,0.115234375,0.59765625,0.1796875,0.0244140625,0.01171875,0.15234375,0.0087890625,0.01171875,0.013671875,0.00894795637578,0.206905439496,0.281098544598,0.0581403598189,0.255779325962,0.0134310498834,0.00241722841747,0.0,0.0080670742318,0.176740765572,0.061649184674,0.22724725306,0.281098544598,0.243954330683,0.0990638062358,0.174346506596
133.0,97.4599609375,84.4658203125,40.7665083509,29.9427572106,19.1586918231,44.4404104833,12.5620022154,12.9370197053,44.4404104833,19.7652493522,69.9739932407,0.624095499516,0.11934684962,0.0866012945771,0.0390674956143,4.65911751854,0.7060546875,0.3505859375,1,723.0,0.443304306331,3.0,"[132, 103, 86]","[89, 62, 63]","[185, 130, 106]",0.4130859375,0.318359375,0.2685546875,1.0,0.0,0.087890625,0.109375,0.0673828125,0.1103515625,0.103515625,0.1103515625,0.08984375,0.07421875,0.078125,0.1689453125,0.8056640625,0.015625,0.0,0.0,0.0,0.0,0.0,0.1787109375,0.224849194288,0.112488225102,0.224849194288,0.224849194288,0.224849194288,0.15276016295,0.0629581809044,0.0334718003869,0.114416129887,0.215997621417,0.0226239822805,0.179264366627,0.203251600266,0.164226844907,0.129499137402,0.119241341949
136.8046875,167.856445312,99.876953125,38.9563424702,49.8827913074,36.6679368637,64.7701413346,-21.7608136997,31.1864993616,64.7701413346,39.2161776133,120.083730435,0.99093657732,0.175838381052,0.0961710512638,0.0283779222518,4.8480814359,0.681640625,0.2998046875,4,174.5,0.586537985012,3.0,"[132, 176, 89]","[174, 202, 137]","[73, 67, 55]",0.521484375,0.3212890625,0.1572265625,0.2529296875,0.00390625,0.044921875,0.1005859375,0.068359375,0.15625,0.216796875,0.14453125,0.078125,0.06640625,0.037109375,0.0869140625,0.1357421875,0.2392578125,0.6025390625,0.0009765625,0.0009765625,0.0009765625,0.0087890625,0.0107421875,0.233077928424,0.129570841789,0.0565229617059,0.0237419251353,0.164393156767,0.0669030025601,0.233077928424,0.233077928424,0.176120176911,0.233077928424,0.125322967768,0.138542070985,0.0680518001318,0.10591827333,0.13275668025,0.177902013063
173.776367188,164.4296875,147.491210938,28.0256193496,27.732344776,27.4752715683,67.6947995314,0.476396033474,10.0314463504,67.6947995314,10.0905122004,87.0236973163,0.529539942741,0.108809344471,0.0530742779374,0.0182053670287,4.2989813585,0.2666015625,0.0849609375,19,14.3684210526,0.447838669183,3.00000023842,"[190, 181, 164]","[163, 154, 136]","[105, 96, 81]",0.59765625,0.2978515625,0.1044921875,0.9951171875,0.0,0.115234375,0.11328125,0.0576171875,0.0654296875,0.08203125,0.0888671875,0.0517578125,0.0859375,0.1083984375,0.2314453125,0.953125,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0980837196112,0.194030627608,0.0371253751218,0.138019815087,0.219738706946,0.13472533226,0.0406815372407,0.0518255792558,0.141096845269,0.147718027234,0.117672480643,0.0416202768683,0.114864237607,0.219738706946,0.138077765703,0.182113096118
112.731445312,93.2275390625,68.4404296875,42.6996133465,43.5755672586,43.657987687,40.3002181974,4.46421648993,17.3548000422,40.3002181974,18.318035712,75.8527055345,0.949706017971,0.169234409928,0.106900438666,0.0315546840429,4.95093765679,0.6943359375,0.2978515625,2,355.5,0.259577744334,3.00000023842,"[75, 57, 33]","[122, 98, 71]","[176, 162, 139]",0.44140625,0.3544921875,0.2041015625,1.0,0.0,0.0576171875,0.0908203125,0.0849609375,0.15234375,0.1748046875,0.115234375,0.0615234375,0.0771484375,0.060546875,0.125,0.9287109375,0.0693359375,0.0,0.0,0.0,0.0,0.0,0.001953125,0.143873974681,0.0786793977022,0.17918689549,0.0511204712093,0.127782568336,0.125494256616,0.10083527118,0.115911230445,0.0856833532453,0.238152325153,0.219145998359,0.144766449928,0.1748957932,0.111445628107,0.238152325153,0.238152325153
107.321289062,133.345703125,97.783203125,25.1479469197,29.4931404415,24.3353818876,52.6666576879,-16.1528655404,16.0266116183,52.6666576879,23.3334951502,145.605793942,0.719727218151,0.107747584581,0.0603201538324,0.00810966361314,4.46400820393,0.4072265625,0.138671875,17,24.5294117647,0.597554562339,3.0,"[128, 156, 116]","[99, 128, 88]","[67, 80, 68]",0.44140625,0.4072265625,0.1513671875,0.0,0.19921875,0.052734375,0.0791015625,0.08203125,0.1376953125,0.2109375,0.1640625,0.0615234375,0.0634765625,0.05078125,0.09765625,0.0,0.013671875,0.853515625,0.0517578125,0.0703125,0.0107421875,0.0,0.0,0.23409961164,0.0239210426807,0.218205288053,0.18687017262,0.23409961164,0.16558124125,0.119101881981,0.0301311127841,0.0669231116772,0.204464375973,0.15559618175,0.122623488307,0.198987364769,0.23409961164,0.106598414481,0.0907180458307
93.1103515625,95.9755859375,90.7197265625,53.948403177,50.677253026,48.7083612392,39.4575045065,-1.89944132961,2.44145495578,39.4575045065,10.0270873189,179.637192573,0.912217378616,0.199699744582,0.102695785463,0.0222017131746,4.99796310298,0.56640625,0.1982421875,6,96.6666666667,0.690827535395,3.0,"[118, 119, 106]","[42, 48, 50]","[212, 209, 220]",0.5,0.4267578125,0.0732421875,0.248046875,0.3466796875,0.052734375,0.07421875,0.0869140625,0.15234375,0.177734375,0.1494140625,0.072265625,0.05859375,0.0625,0.11328125,0.08203125,0.3310546875,0.1201171875,0.0498046875,0.1982421875,0.1220703125,0.04296875,0.0537109375,0.0783941522241,0.131475046277,0.169842734933,0.0875567793846,0.0828306674957,0.0780407041311,0.0202677249908,0.0462321899831,0.0952385962009,0.0655748099089,0.0633828863502,0.0175896659493,0.068558447063,0.28925332427,0.28925332427,0.1111593768
120.571289062,123.048828125,43.779296875,44.5183950294,48.0015010202,25.4996576473,49.4629781519,-11.3824152403,40.4652966693,49.4629781519,42.8998295352,101.912263453,0.833620369434,0.175108224154,0.104628205299,0.0441857390106,4.90214167248,0.72265625,0.3349609375,3,246.666666667,0.416797973218,3.00000023842,"[120, 123, 42]","[69, 68, 22]","[172, 178, 67]",0.3671875,0.3212890625,0.3115234375,0.3818359375,0.0,0.0947265625,0.103515625,0.0908203125,0.0712890625,0.119140625,0.125,0.0751953125,0.0830078125,0.0849609375,0.15234375,0.23828125,0.7607421875,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.145250171423,0.0637156292796,0.10621522367,0.109318457544,0.238238066435,0.221162542701,0.238238066435,0.158578619361,0.0850606635213,0.132985308766,0.17462003231,0.100159548223,0.0986411944032,0.113956786692,0.096743285656,0.213104039431
151.983398438,145.352539062,140.866210938,46.7680730208,45.223098588,38.9891895937,60.3146356631,1.84454306499,3.11793871143,60.3146356631,5.98534465973,208.967150873,0.747692525387,0.175993591547,0.111900031567,0.0208751838654,4.87104256425,0.6494140625,0.2470703125,4,166.25,0.580300201156,3.0,"[149, 143, 142]","[106, 99, 100]","[237, 227, 205]",0.5341796875,0.2919921875,0.173828125,0.6767578125,0.11328125,0.0537109375,0.0634765625,0.0947265625,0.142578125,0.23046875,0.1474609375,0.0732421875,0.052734375,0.044921875,0.0966796875,0.330078125,0.087890625,0.0048828125,0.00390625,0.0439453125,0.2275390625,0.0673828125,0.234375,0.237765952945,0.237765952945,0.237497195601,0.128376200795,0.147991269827,0.017879396677,0.144422695041,0.120171710849,0.23218613863,0.237765952945,0.237185359001,0.102979682386,0.103284552693,0.135026752949,0.237765952945,0.0652045831084
116.15234375,89.46484375,82.7236328125,67.2661910863,47.6802371433,51.7325679057,40.3465826522,10.653884355,8.71755110804,40.3465826522,18.6895840409,141.307655299,0.968527972698,0.19232647121,0.128501191735,0.0289889797568,5.0357992943,0.748046875,0.296875,1,766.0,0.258413253497,3.0,"[51, 46, 46]","[141, 142, 149]","[198, 100, 64]",0.443359375,0.3056640625,0.2509765625,0.6650390625,0.2314453125,0.056640625,0.08984375,0.0537109375,0.1083984375,0.2314453125,0.1357421875,0.0595703125,0.078125,0.0625,0.1240234375,0.4873046875,0.08203125,0.0048828125,0.005859375,0.173828125,0.0830078125,0.0693359375,0.09375,0.22793623805,0.00358805758879,0.0,0.0757247507572,0.103541068733,0.108985289931,0.175358399749,0.191464930773,0.144684433937,0.0641220137477,0.0048537789844,0.0357819832861,0.107212401927,0.165552794933,0.27476271987,0.117380701005
198.444335938,179.250976562,122.7265625,55.4348825054,40.9807321702,39.5640728052,73.2955045372,-0.18971027843,31.1504062953,73.2955045372,35.0650970517,106.269850562,0.853336632252,0.164547622204,0.11877258867,0.0490293353796,4.6002814804,0.6640625,0.2841796875,2,340.0,0.271708459662,3.00000023842,"[233, 202, 131]","[137, 120, 66]","[125, 157, 168]",0.654296875,0.21484375,0.130859375,0.8388671875,0.1220703125,0.0625,0.095703125,0.0517578125,0.123046875,0.1767578125,0.158203125,0.07421875,0.0703125,0.0615234375,0.1259765625,0.6015625,0.26953125,0.0087890625,0.01953125,0.1005859375,0.0,0.0,0.0,0.07493134588,0.114981204271,0.0725238770247,0.0803432539105,0.135189861059,0.059224087745,0.0982512012124,0.0834947824478,0.0812058970332,0.249554872513,0.249554872513,0.249554872513,0.249554872513,0.0549267604947,0.184849888086,0.161653280258
189.536132812,146.630859375,85.8203125,29.4460686688,34.9679047156,35.7040643681,63.5077776946,9.50406324022,37.9348790659,63.5077776946,39.5139419234,76.5703689268,0.700274169445,0.129687190056,0.0831905156374,0.0182482171804,4.62679547548,0.4765625,0.1884765625,6,81.3333333333,0.245980317622,3.0,"[203, 169, 112]","[190, 132, 53]","[133, 80, 35]",0.5908203125,0.259765625,0.1494140625,1.0,0.0,0.060546875,0.0791015625,0.0908203125,0.1240234375,0.2001953125,0.130859375,0.0673828125,0.068359375,0.05859375,0.1201171875,0.9970703125,0.0029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.088778719306,0.0473333261907,0.0278904251754,0.0634498670697,0.104357294738,0.08718547225,0.0252636056393,0.0325080268085,0.10739761591,0.0918722972274,0.0531141534448,0.0877980589867,0.0298265945166,0.14134131372,0.11890912056,0.265263497829
150.401367188,113.635742188,163.006835938,50.9455902134,60.0868441481,54.2255214805,52.5806196924,24.2740189621,-20.8376321646,52.5806196924,32.5613150465,317.205329088,0.750243663788,0.224137067795,0.115576535463,0.029705170542,4.96148899846,0.5966796875,0.22265625,4,152.75,0.85428205347,3.0,"[157, 116, 179]","[106, 64, 110]","[240, 227, 248]",0.4267578125,0.40625,0.1669921875,0.3515625,0.009765625,0.0439453125,0.0869140625,0.06640625,0.130859375,0.22265625,0.1416015625,0.0595703125,0.0625,0.06640625,0.119140625,0.0078125,0.00390625,0.0,0.0,0.0,0.1572265625,0.7294921875,0.1015625,0.252652019262,0.302526950836,0.161061197519,0.040686532855,0.00486148288473,0.00227497797459,0.00114208040759,0.0261953752488,0.0314276516438,0.302526950836,0.302526950836,0.221732035279,0.11445619911,0.222877547145,0.121679991484,0.00504849711433
97.12890625,142.336914062,97.12890625,63.6075997233,34.5747430374,60.4137022076,55.2593442011,-23.0428729702,20.06689375,55.2593442011,32.3216653652,144.121083442,0.719681382179,0.162479802966,0.0760200545192,0.00771337933838,5.02565486277,0.43359375,0.1689453125,7,63.4285714286,0.755396273617,3.0,"[38, 115, 41]","[129, 152, 124]","[185, 190, 185]",0.478515625,0.322265625,0.19921875,0.095703125,0.50390625,0.0224609375,0.080078125,0.068359375,0.1708984375,0.2900390625,0.1328125,0.0595703125,0.056640625,0.0419921875,0.0771484375,0.03515625,0.1689453125,0.630859375,0.0673828125,0.0849609375,0.0068359375,0.001953125,0.00390625,0.112418457866,0.189874231815,0.0152739789337,0.0613574981689,0.0636832118034,0.0679350942373,0.032831415534,0.108889102936,0.0908403322101,0.264564216137,0.227444767952,0.14023976028,0.264564216137,0.0975738987327,0.0879748761654,0.0602242201567
121.301757812,133.862304688,96.05078125,28.7150561559,29.6740690829,25.7923907629,53.7977438127,-11.4059375333,18.8068744879,53.7977438127,22.2677721799,116.250042298,0.487069606781,0.112460911274,0.0615073405206,0.0152583830059,4.57396404149,0.505859375,0.173828125,6,86.3333333333,0.585772772197,3.0,"[94, 106, 73]","[125, 139, 98]","[165, 176, 133]",0.4013671875,0.3916015625,0.20703125,0.1396484375,0.0009765625,0.068359375,0.1083984375,0.0810546875,0.1103515625,0.1494140625,0.134765625,0.076171875,0.08984375,0.06640625,0.115234375,0.0869140625,0.7939453125,0.1181640625,0.0,0.0,0.0,0.0,0.0009765625,0.132173374295,0.0950396060944,0.0873353853822,0.0691954046488,0.25605648756,0.212936401367,0.119625106454,0.0559435971081,0.0240561943501,0.25605648756,0.25605648756,0.0241986047477,0.0180819537491,0.118797287345,0.25605648756,0.131414413452
147.514648438,134.938476562,110.986328125,34.5841616719,43.0110714765,52.5194700559,56.5438099028,1.74762720387,15.1996329427,56.5438099028,16.7696205767,104.035605179,0.74459373951,0.160887911916,0.0795211046934,0.02770639956,4.82005058349,0.4921875,0.2265625,2,252.0,0.287318879372,3.0,"[170, 176, 166]","[150, 122, 83]","[90, 69, 43]",0.427734375,0.376953125,0.1953125,0.59765625,0.1748046875,0.068359375,0.0849609375,0.0546875,0.1103515625,0.142578125,0.1416015625,0.0849609375,0.0810546875,0.0830078125,0.1484375,0.5146484375,0.16015625,0.2626953125,0.0458984375,0.0166015625,0.0,0.0,0.0,0.0267959814519,0.0,0.00581576908007,0.00299735809676,0.0194819830358,0.0210951175541,0.03852487728,0.0167610514909,0.0,0.0273374114186,0.281153738499,0.300505459309,0.289430171251,0.163999810815,0.00846820976585,0.0144701832905
74.8984375,68.4892578125,64.9912109375,51.0027135987,52.7050486218,56.9927603073,28.7763839407,2.57661967084,3.27086911653,28.7763839407,5.82515304649,138.808200974,0.983110010624,0.205446958542,0.117125101388,0.0151055958122,4.98189959633,0.669921875,0.236328125,3,228.666666667,0.862233736588,3.0,"[33, 25, 18]","[86, 78, 76]","[156, 156, 160]",0.474609375,0.3310546875,0.1943359375,0.6884765625,0.2099609375,0.0244140625,0.05859375,0.0634765625,0.17578125,0.328125,0.150390625,0.06640625,0.0498046875,0.029296875,0.0537109375,0.5087890625,0.119140625,0.0244140625,0.0107421875,0.1064453125,0.1171875,0.0439453125,0.0693359375,0.15619687736,0.13151243329,0.079179726541,0.149730041623,0.0628481581807,0.0709544867277,0.0509757325053,0.0766765922308,0.100184388459,0.200649738312,0.275864571333,0.275864571333,0.275864571333,0.122001707554,0.0518180951476,0.043989751488
